shotID,arenaAdjustedShotDistance,arenaAdjustedXCord,arenaAdjustedXCordABS,arenaAdjustedYCord,arenaAdjustedYCordAbs,averageRestDifference,awayEmptyNet,awayPenalty1Length,awayPenalty1TimeLeft,awaySkatersOnIce,awayTeamCode,awayTeamGoals,defendingTeamAverageTimeOnIce,defendingTeamAverageTimeOnIceOfDefencemen,defendingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,defendingTeamAverageTimeOnIceOfForwards,defendingTeamAverageTimeOnIceOfForwardsSinceFaceoff,defendingTeamAverageTimeOnIceSinceFaceoff,defendingTeamDefencemenOnIce,defendingTeamForwardsOnIce,defendingTeamMaxTimeOnIce,defendingTeamMaxTimeOnIceOfDefencemen,defendingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMaxTimeOnIceOfForwards,defendingTeamMaxTimeOnIceOfForwardsSinceFaceoff,defendingTeamMaxTimeOnIceSinceFaceoff,defendingTeamMinTimeOnIce,defendingTeamMinTimeOnIceOfDefencemen,defendingTeamMinTimeOnIceOfDefencemenSinceFaceoff,defendingTeamMinTimeOnIceOfForwards,defendingTeamMinTimeOnIceOfForwardsSinceFaceoff,defendingTeamMinTimeOnIceSinceFaceoff,distanceFromLastEvent,event,game_id,goal,goalieIdForShot,goalieNameForShot,homeEmptyNet,homePenalty1Length,homePenalty1TimeLeft,homeSkatersOnIce,homeTeamCode,homeTeamGoals,homeTeamWon,id,isHomeTeam,isPlayoffGame,lastEventCategory,lastEventShotAngle,lastEventShotDistance,lastEventTeam,lastEventxCord,lastEventxCord_adjusted,lastEventyCord,lastEventyCord_adjusted,location,offWing,period,playerNumThatDidEvent,playerNumThatDidLastEvent,playerPositionThatDidEvent,season,shooterLeftRight,shooterName,shooterPlayerId,shooterTimeOnIce,shooterTimeOnIceSinceFaceoff,shootingTeamAverageTimeOnIce,shootingTeamAverageTimeOnIceOfDefencemen,shootingTeamAverageTimeOnIceOfDefencemenSinceFaceoff,shootingTeamAverageTimeOnIceOfForwards,shootingTeamAverageTimeOnIceOfForwardsSinceFaceoff,shootingTeamAverageTimeOnIceSinceFaceoff,shootingTeamDefencemenOnIce,shootingTeamForwardsOnIce,shootingTeamMaxTimeOnIce,shootingTeamMaxTimeOnIceOfDefencemen,shootingTeamMaxTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMaxTimeOnIceOfForwards,shootingTeamMaxTimeOnIceOfForwardsSinceFaceoff,shootingTeamMaxTimeOnIceSinceFaceoff,shootingTeamMinTimeOnIce,shootingTeamMinTimeOnIceOfDefencemen,shootingTeamMinTimeOnIceOfDefencemenSinceFaceoff,shootingTeamMinTimeOnIceOfForwards,shootingTeamMinTimeOnIceOfForwardsSinceFaceoff,shootingTeamMinTimeOnIceSinceFaceoff,shotAngle,shotAngleAdjusted,shotAnglePlusRebound,shotAnglePlusReboundSpeed,shotAngleReboundRoyalRoad,shotDistance,shotGeneratedRebound,shotGoalieFroze,shotOnEmptyNet,shotPlayContinuedInZone,shotPlayContinuedOutsideZone,shotPlayStopped,shotRebound,shotRush,shotType,shotWasOnGoal,speedFromLastEvent,team,teamCode,time,timeDifferenceSinceChange,timeSinceFaceoff,timeSinceLastEvent,timeUntilNextEvent,xCord,xCordAdjusted,xFroze,xGoal,xPlayContinuedInZone,xPlayContinuedOutsideZone,xPlayStopped,xRebound,xShotWasOnGoal,yCord,yCordAdjusted
7182,34.43835072,74,74,31,31,0,0,0,0,5,CAR,3,24,19,19,27.33333333,19,19,2,3,44,19,19,44,19,19,19,19,19,19,19,19,138.3112432,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,0,0,166,1,0,BLOCK,0,0,AWAY,-63,-63,12,12,AWAYZONE,0,2,79,0,C,2025,L,Samuel Helenius,8482726,19,19,19,19,19,19,19,19,2,3,19,19,19,19,19,19,19,19,19,19,19,19,64.17900803,64.17900803,64.17900803,8.022376003,0,34.43835072,0,0,0,1,0,0,0,0,WRIST,1,17.2889054,HOME,LAK,1442,0,19,8,7,74,74,0.178273,0.0133022,0.424646,0.322051,0.021682,0.0400457,0.763573,31,31
7183,33.24154028,77,77,31,31,0,0,0,0,5,CAR,3,31,26,26,34.33333333,26,26,2,3,51,26,26,51,26,26,26,26,26,26,26,26,3,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,0,0,167,1,0,SHOT,64.17900803,34.43835072,HOME,74,74,31,31,AWAYZONE,0,2,79,79,C,2025,L,Samuel Helenius,8482726,26,26,26,26,26,26,26,26,2,3,26,26,26,26,26,26,26,26,26,26,26,26,68.83874018,68.83874018,4.659732157,0.665676022,0,33.24154028,0,0,0,1,0,0,0,0,WRIST,1,0.428571429,HOME,LAK,1449,0,26,7,3,77,77,0.121527,0.00960182,0.490515,0.315814,0.0212378,0.0413047,0.687022,31,31
7184,56.43580424,40,40,28,28,0,0,0,0,5,CAR,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,29.61418579,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,0,0,170,1,0,FAC,0,0,HOME,69,69,22,22,AWAYZONE,1,2,92,0,D,2025,R,Brandt Clarke,8482730,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,29.7448813,29.7448813,0,0,0,56.43580424,0,0,0,1,0,0,0,0,WRIST,0,14.8070929,HOME,LAK,1454,0,2,2,18,40,40,0.500456,0.0161135,0.259001,0.159515,0.0222547,0.0426594,0.818683,28,28
7185,34.78505426,56,56,11,11,0,0,0,0,5,CAR,3,23,23,23,23,23,23,2,3,23,23,23,23,23,23,23,23,23,23,23,23,18.97366596,GOAL,20086,1,8483548,Brandon Bussi,0,0,0,5,LAK,0,0,172,1,0,BLOCK,0,0,HOME,62,62,-7,-7,AWAYZONE,0,2,12,0,L,2025,L,Trevor Moore,8479675,23,23,23,23,23,23,23,23,2,3,23,23,23,23,23,23,23,23,23,23,23,23,18.43494882,18.43494882,0,0,0,34.78505426,0,0,0,0,0,0,0,0,SNAP,1,6.32455532,HOME,LAK,1475,0,23,3,0,56,56,0.212414,0.0991444,0.341916,0.271782,0.0307748,0.0439685,0.743149,11,11
7186,58.42088668,31,31,7,7,0,0,0,0,5,CAR,3,48,48,17,48,17,17,2,3,48,48,17,48,17,17,48,48,17,48,17,17,40.85339643,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,181,1,0,FAC,0,0,HOME,69,69,22,22,AWAYZONE,0,2,12,0,L,2025,L,Trevor Moore,8479675,36,17,40.8,48,17,36,17,17,2,3,48,48,17,36,17,17,36,48,17,36,17,17,6.881723631,6.881723631,0,0,0,58.42088668,0,0,0,0,0,1,0,0,WRIST,1,2.403140967,HOME,LAK,1523,0,17,17,1,31,31,0.188981,0.0143956,0.456257,0.283643,0.0172581,0.0394654,0.605257,7,7
7192,60.41522987,30,30,13,13,0,0,0,0,5,CAR,3,25.6,16.5,4,31.66666667,4,4,2,3,41,29,4,41,4,4,4,4,4,24,4,4,40.02499219,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,206,1,0,FAC,0,0,HOME,69,69,22,22,AWAYZONE,0,2,2,0,D,2025,L,Brian Dumoulin,8475208,7,4,20.8,7.5,4,29.66666667,4,4,2,3,40,8,4,40,4,4,7,7,4,19,4,4,12.42594287,12.42594287,0,0,0,60.41522987,0,0,0,1,0,0,0,0,WRIST,0,10.00624805,HOME,LAK,1689,0,4,4,6,30,30,0.238339,0.0285165,0.401976,0.271647,0.0247311,0.0347896,0.630166,13,13
7197,37.73592453,57,57,20,20,-12.4,0,0,0,5,CAR,3,50.6,50.5,50.5,50.66666667,50.66666667,50.6,2,3,52,51,51,52,52,52,49,50,50,49,49,49,59.00847397,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,225,1,0,HIT,0,0,HOME,56,56,-39,-39,AWAYZONE,0,2,22,0,L,2025,L,Kevin Fiala,8477942,44,44,38.2,21.5,21.5,49.33333333,49.33333333,38.2,2,3,54,22,22,54,54,54,21,21,21,44,44,21,32.00538321,32.00538321,0,0,0,37.73592453,0,1,0,0,0,0,0,0,SLAP,1,1.092749518,HOME,LAK,1894,-28,90,54,2,57,57,0.156052,0.0393118,0.425251,0.3166,0.0219482,0.0408367,0.68206,20,20
7198,18.68154169,84,84,18,18,0,0,0,0,5,CAR,3,6,6,6,6,6,6,2,3,6,6,6,6,6,6,6,6,6,6,6,6,10.44030651,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,229,1,0,BLOCK,0,0,HOME,81,81,8,8,AWAYZONE,0,2,37,0,L,2025,L,Warren Foegele,8477998,6,6,15.4,29.5,6,6,6,6,2,3,30,30,6,6,6,6,6,29,6,6,6,6,74.475889,74.475889,0,0,0,18.68154169,1,0,0,0,0,0,0,0,WRIST,1,5.220153254,HOME,LAK,1902,0,6,2,2,84,84,0.213598,0.0829495,0.387397,0.227982,0.0273741,0.0606991,0.751651,18,18
7199,7.280109889,82,82,-2,2,0,0,0,0,5,CAR,3,8,8,8,8,8,8,2,3,8,8,8,8,8,8,8,8,8,8,8,8,20.09975124,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,230,1,0,SHOT,74.475889,18.68154169,HOME,84,84,18,18,AWAYZONE,1,2,24,37,C,2025,L,Phillip Danault,8476479,8,8,17.4,31.5,8,8,8,8,2,3,32,32,8,8,8,8,8,31,8,8,8,8,-15.9453959,15.9453959,90.4212849,45.21064245,1,7.280109889,1,0,0,0,0,0,1,0,BACK,1,10.04987562,HOME,LAK,1904,0,8,2,1,82,82,0.242917316,0.313376554,0.199988367,0.136547828,0.027665152,0.079504815,0.953472,-2,-2
7200,8.062257748,82,82,-4,4,0,0,0,0,5,CAR,3,9,9,9,9,9,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,2,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,231,1,0,SHOT,-15.9453959,7.280109889,HOME,82,82,-2,-2,AWAYZONE,1,2,24,24,C,2025,L,Phillip Danault,8476479,9,9,18.4,32.5,9,9,9,9,2,3,33,33,9,9,9,9,9,32,9,9,9,9,-29.7448813,29.7448813,13.7994854,13.7994854,0,8.062257748,0,0,0,0,1,0,1,0,WRIST,1,2,HOME,LAK,1905,0,9,1,40,82,82,0.315781,0.188274,0.211188,0.113604,0.0404867,0.130666,0.961041,-4,-4
7201,22.82542442,69,69,-11,11,0,0,0,0,5,CAR,3,10,22,2,2,2,2,2,3,42,42,2,2,2,2,2,2,2,2,2,2,11,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,238,1,0,FAC,0,0,AWAY,69,69,-22,-22,AWAYZONE,0,2,39,0,L,2025,0,Jeff Malott,8482408,2,2,4.2,7.5,2,2,2,2,2,3,8,8,2,2,2,2,2,7,2,2,2,2,-28.81079374,28.81079374,0,0,0,22.82542442,0,0,0,0,1,0,0,0,WRIST,1,5.5,HOME,LAK,1993,0,2,2,45,69,69,0.267618,0.0864148,0.369318,0.204423,0.0251303,0.047095,0.82377,-11,-11
7202,5.830951895,84,84,3,3,0,0,120,111,4,CAR,3,21.25,33.5,9,9,9,9,2,2,58,58,9,9,9,9,9,9,9,9,9,9,42.29657197,GOAL,20086,1,8483548,Brandon Bussi,0,0,0,5,LAK,1,0,249,1,0,BLOCK,0,0,HOME,42,42,-2,-2,AWAYZONE,1,2,96,0,L,2025,R,Andrei Kuzmenko,8483808,9,9,19.4,999,999,19.4,9,9,0,5,61,0,0,61,9,9,9,999,999,9,9,9,30.96375653,30.96375653,0,0,0,5.830951895,0,0,0,0,0,0,0,0,WRIST,1,14.09885732,HOME,LAK,2164,0,9,3,0,84,84,0.197288,0.373081,0.169688,0.0969056,0.0249559,0.138081,0.96381,3,3
7203,7.280109889,87,87,7,7,0,0,120,46,5,CAR,3,20.6,32,13,13,13,13,2,3,32,32,13,13,13,13,13,32,13,13,13,13,34.13209633,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,256,1,0,FAC,0,0,HOME,69,69,-22,-22,AWAYZONE,1,2,14,0,R,2025,R,Alex Laferriere,8482155,32,13,32,32,13,32,13,13,2,3,32,32,13,32,13,13,32,32,13,32,13,13,74.0546041,74.0546041,0,0,0,7.280109889,0,1,0,0,0,0,0,0,0,1,2.625545872,HOME,LAK,2229,0,13,13,2,87,87,0.147214,0.063552,0.436088,0.247445,0.0167268,0.0889746,0.86565,7,7
7211,8.246211251,-91,91,-8,8,0,0,0,0,5,CAR,3,80,80,27,80,27,27,1,4,80,80,27,80,27,27,80,80,27,80,27,27,162.788206,SHOT,20086,0,8483548,Brandon Bussi,0,120,1,4,LAK,2,0,292,1,0,FAC,0,0,HOME,69,-69,22,-22,AWAYZONE,0,3,55,0,R,2025,L,Quinton Byfield,8482124,27,27,27,27,27,27,27,27,2,2,27,27,27,27,27,27,27,27,27,27,27,27,75.96375653,75.96375653,0,0,0,8.246211251,0,0,0,0,1,0,0,0,WRAP,1,6.029192813,HOME,LAK,2480,0,27,27,10,-91,91,0.143,0.01,0.405,0.324,0.05,0.068,0.3,-8,8
7213,19.6468827,-84,84,19,19,0.6,0,0,0,5,CAR,3,23.6,39.5,39.5,13,13,23.6,2,3,41,41,41,17,17,41,7,38,38,7,7,7,135.3661701,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,301,1,0,SHOT,0,0,AWAY,48,-48,-11,11,AWAYZONE,0,3,40,26,R,2025,R,Joel Armia,8476469,39,39,24.2,17.5,17.5,28.66666667,28.66666667,24.2,2,3,39,18,18,39,39,39,17,17,17,18,18,17,-75.25643716,75.25643716,0,0,0,19.6468827,0,0,0,1,0,0,0,0,WRIST,0,5.206391157,HOME,LAK,2602,10,74,26,4,-84,84,0.118986,0.0306573,0.437809,0.343133,0.0186092,0.050806,0.737465,19,-19
7215,48.01041554,-50,50,28,28,-3.4,0,0,0,5,CAR,3,17.2,11,11,21.33333333,21.33333333,17.2,2,3,53,11,11,53,53,53,1,11,11,1,1,1,55.94640292,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,308,1,0,SHOT,0,0,AWAY,-1,1,1,-1,AWAYZONE,1,3,12,82,L,2025,L,Trevor Moore,8479675,14,14,13.8,19,19,10.33333333,10.33333333,13.8,2,3,36,36,36,14,14,36,2,2,2,7,7,2,-35.67640822,35.67640822,0,0,0,48.01041554,0,0,0,0,1,0,0,0,WRIST,1,5.594640292,HOME,LAK,2701,1,95,10,8,-50,50,0.233436,0.0118137,0.40676,0.292222,0.0221894,0.0335788,0.755863,28,-28
7217,39.56008089,-78,78,-38,38,-0.6,0,0,0,5,CAR,3,30.2,38,38,25,25,30.2,2,3,38,38,38,37,37,38,10,38,38,10,10,10,157.965186,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,310,1,0,SHOT,0,0,AWAY,74,-74,5,-5,AWAYZONE,0,3,12,20,L,2025,L,Trevor Moore,8479675,41,41,29.6,18,18,37.33333333,37.33333333,29.6,2,3,41,29,29,41,41,41,7,7,7,34,34,7,73.85566122,73.85566122,0,0,0,39.56008089,0,0,0,0,1,0,0,0,WRIST,0,8.31395716,HOME,LAK,2728,-3,122,19,12,-78,78,0.146155,0.00776119,0.454611,0.339341,0.0206089,0.0315236,0.741306,-38,38
7219,8,-81,81,0,0,-30.4,0,0,0,5,CAR,3,45,39,39,49,49,45,2,3,62,62,62,61,61,62,16,16,16,34,34,16,11.66190379,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,314,1,0,BLOCK,0,0,HOME,-71,71,6,-6,AWAYZONE,0,3,14,0,R,2025,R,Alex Laferriere,8482155,7,7,14.6,17.5,17.5,12.66666667,12.66666667,14.6,2,3,31,31,31,16,16,31,4,4,4,7,7,4,0,0,0,0,0,8,0,1,0,0,0,0,0,0,BACK,1,5.830951895,HOME,LAK,2752,-12,146,2,2,-81,81,0.264649499,0.264170683,0.208376061,0.143331205,0.024407742,0.095064794,0.947391,0,0
7220,55.36244214,-37,37,19,19,-11.8,0,0,0,5,CAR,3,34.6,42,42,29.66666667,29.66666667,34.6,2,3,68,68,68,68,68,68,5,16,16,5,5,5,17.2626765,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,319,1,0,FAC,0,0,AWAY,-20,20,22,-22,AWAYZONE,1,3,44,0,D,2025,L,Mikey Anderson,8479998,9,9,24.2,42,38.5,12.33333333,12.33333333,22.8,2,3,75,75,68,15,15,68,8,9,9,8,8,8,-20.07152586,20.07152586,0,0,0,55.36244214,0,0,0,0,1,0,0,0,SLAP,1,0.25386289,HOME,LAK,2829,3,68,68,19,-37,37,0.168728,0.0207423,0.4354,0.311564,0.0215892,0.0419771,0.659896,19,-19
7224,43.9089968,-51,51,-22,22,0,0,0,0,5,CAR,3,7,7,7,7,7,7,2,3,7,7,7,7,7,7,7,7,7,7,7,7,120,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,329,1,0,FAC,0,0,HOME,69,-69,-22,22,AWAYZONE,0,3,37,0,L,2025,L,Warren Foegele,8477998,7,7,7,7,7,7,7,7,2,3,7,7,7,7,7,7,7,7,7,7,7,7,30.06858282,30.06858282,0,0,0,43.9089968,0,0,0,1,0,0,0,0,WRIST,1,17.14285714,HOME,LAK,2922,0,7,7,3,-51,51,0.301042,0.0185167,0.373144,0.248716,0.0274889,0.0310915,0.797817,-22,22
7225,40.81666326,-68,68,-35,35,-2.4,0,0,0,5,CAR,3,27,37.5,37.5,20,20,27,2,3,38,38,38,23,23,38,17,37,37,17,17,17,33.52610923,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,332,1,0,BLOCK,0,0,HOME,-78,78,-3,3,AWAYZONE,0,3,39,0,L,2025,0,Jeff Malott,8482408,26,26,24.6,24.5,24.5,24.66666667,24.66666667,24.6,2,3,26,25,25,26,26,26,24,24,24,24,24,24,59.03624347,59.03624347,0,0,0,40.81666326,0,0,0,1,0,0,0,0,WRIST,1,0.620853875,HOME,LAK,2981,7,66,54,6,-68,68,0.20677,0.00937786,0.441148,0.291499,0.0189318,0.0322736,0.754508,-35,35
7226,45.96737974,-56,56,-32,32,-2.4,0,0,0,5,CAR,3,37,47.5,47.5,30,30,37,2,3,48,48,48,33,33,48,27,47,47,27,27,27,73.97972695,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,334,1,0,HIT,0,0,AWAY,-73,73,40,-40,AWAYZONE,0,3,2,0,D,2025,L,Brian Dumoulin,8475208,35,35,34.6,34.5,34.5,34.66666667,34.66666667,34.6,2,3,36,35,35,36,36,36,34,34,34,34,34,34,44.118596,44.118596,0,0,0,45.96737974,0,0,0,0,1,0,0,0,WRIST,0,18.49493174,HOME,LAK,2991,7,76,4,44,-56,56,0.235483,0.0156255,0.41193,0.283669,0.0238265,0.0294663,0.740264,-32,32
7229,29,-69,69,21,21,0,0,0,0,5,CAR,3,16,26.5,9,9,9,9,2,3,44,44,9,9,9,9,9,9,9,9,9,9,138.0036231,GOAL,20086,1,8483548,Brandon Bussi,0,0,0,5,LAK,2,0,340,1,0,FAC,0,0,AWAY,69,-69,22,-22,AWAYZONE,1,3,22,0,L,2025,L,Kevin Fiala,8477942,9,9,9,9,9,9,9,9,2,3,9,9,9,9,9,9,9,9,9,9,9,9,-46.39718103,46.39718103,0,0,0,29,0,0,0,0,0,0,0,0,SNAP,1,15.3337359,HOME,LAK,3062,0,9,9,0,-69,69,0.215244,0.070638,0.389656,0.261723,0.025557,0.037182,0.821789,21,-21
7234,26.30589288,-63,63,-4,4,0,0,0,0,5,CAR,3,33.8,39.5,13,30,13,13,2,3,54,54,13,32,13,13,25,25,13,28,13,13,134.5362405,SHOT,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,3,0,362,1,0,FAC,0,0,AWAY,69,-69,22,-22,AWAYZONE,0,3,12,0,L,2025,L,Trevor Moore,8479675,29,13,34.4,42.5,13,29,13,13,2,3,43,43,13,32,13,13,26,42,13,26,13,13,8.746162263,8.746162263,0,0,0,26.30589288,0,0,0,1,0,0,0,0,WRIST,1,10.34894157,HOME,LAK,3361,0,13,13,4,-63,63,0.117598,0.0954594,0.426377,0.27998,0.0212291,0.0593564,0.713145,-4,4
7235,25,-64,64,0,0,4.8,0,0,0,5,CAR,3,49.8,36,30,59,42,37.2,2,3,61,54,42,61,42,42,18,18,18,57,42,18,98.68130522,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,3,0,365,1,0,TAKE,0,0,HOME,29,-29,33,-33,AWAYZONE,0,3,12,0,L,2025,L,Trevor Moore,8479675,58,42,63.4,71.5,42,58,42,42,2,3,72,72,42,61,42,42,55,71,42,55,42,42,0,0,0,0,0,25,0,0,0,0,1,0,0,0,WRIST,0,24.67032631,HOME,LAK,3390,24,42,4,69,-64,64,0.129756,0.191141,0.332388,0.263603,0.0186789,0.0644333,0.817608,0,0
7236,52.49761899,-55,55,-40,40,0,0,0,0,5,CAR,3,37,41.5,26,34,26,26,2,3,42,42,26,34,26,26,34,41,26,34,26,26,99.60923652,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,3,0,371,1,0,TAKE,0,0,AWAY,44,-44,-29,29,AWAYZONE,0,3,2,0,D,2025,L,Brian Dumoulin,8475208,54,26,38.8,44,26,35.33333333,26,26,2,3,54,54,26,38,26,26,34,34,26,34,26,26,49.63546343,49.63546343,0,0,0,52.49761899,0,0,0,0,1,0,0,0,WRIST,0,4.980461826,HOME,LAK,3493,0,26,20,8,-55,55,0.215006,0.00726728,0.429686,0.297865,0.0220007,0.0281751,0.736806,-40,40
7237,78.10249676,-11,11,-4,4,-16.4,0,0,0,5,CAR,3,31,31,31,31,31,31,2,3,31,31,31,31,31,31,31,31,31,31,31,31,71.86793444,MISS,20086,0,8483548,Brandon Bussi,0,0,0,5,LAK,3,0,377,1,0,BLOCK,0,0,AWAY,56,-56,22,-22,Neu. Zone,1,3,8,0,D,2025,R,Drew Doughty,8474563,11,11,14.6,11.5,11.5,16.66666667,16.66666667,14.6,2,3,21,12,12,21,21,21,9,11,11,9,9,9,2.935673446,2.935673446,2.935673446,0.097855782,0,78.10249676,0,0,0,1,0,0,0,0,SLAP,0,2.395597815,HOME,LAK,3594,-22,31,30,6,-11,11,0.119853,0.00631803,0.246607,0.578486,0.0350657,0.0136704,0.774806,-4,4
8088,11,97,97,-7,7,-22.2,0,0,0,5,CAR,0,45,45,39,45,39,39,2,3,45,45,39,45,39,39,45,45,39,45,39,39,8.246211251,SHOT,20097,0,8475883,Frederik Andersen,0,0,0,5,VGK,0,1,12,1,0,HIT,0,0,AWAY,95,95,-15,-15,HOMEZONE,1,1,5,0,D,2025,L,Jeremy Lauzon,8478468,45,39,19.2,16.33333333,14.33333333,23.5,20.5,16.8,3,2,45,45,39,45,39,39,1,1,1,2,2,1,-41.18592517,41.18592517,0,0,0,10.63014581,0,0,0,0,1,0,0,0,WRIST,1,1.64924225,HOME,VGK,45,-38,39,5,39,97,97,0.143,0.01,0.405,0.324,0.05,0.068,0.3,-7,-7
8092,47,-42,42,-3,3,-16.8,0,0,0,5,CAR,0,26.8,19,19,32,32,26.8,2,3,38,32,32,38,38,38,6,6,6,25,25,6,118.1524439,SHOT,20097,0,8475883,Frederik Andersen,0,0,0,5,VGK,0,1,21,1,0,BLOCK,0,0,AWAY,76,-76,-9,9,AWAYZONE,0,1,19,0,R,2025,L,Reilly Smith,8475191,12,12,10,12.5,12.5,8.333333333,8.333333333,10,2,3,13,13,13,12,12,13,2,12,12,2,2,2,3.65222278,3.65222278,3.65222278,0.214836634,0,47.09564736,0,0,0,0,1,0,0,0,WRIST,1,6.950143759,HOME,VGK,172,-4,88,17,26,-42,42,0.191676,0.0175897,0.451067,0.277372,0.0225593,0.0397364,0.670538,-3,3
8093,7.071067812,-84,84,-5,5,-4.2,0,0,0,5,CAR,0,33.2,35,35,32,32,33.2,2,3,36,36,36,35,35,36,28,34,34,28,28,28,156,SHOT,20097,0,8475883,Frederik Andersen,0,0,0,5,VGK,0,1,25,1,0,BLOCK,0,0,AWAY,72,-72,-5,5,AWAYZONE,0,1,20,0,L,2025,L,Brandon Saad,8476438,33,33,29,26,26,31,31,29,2,3,33,27,27,33,33,33,25,25,25,28,28,25,45,45,45,0.865384615,0,7.071067812,0,0,0,0,1,0,0,0,WRIST,1,3,HOME,VGK,279,-3,195,52,14,-84,84,0.142287,0.157285,0.345565,0.218086,0.021697,0.115079,0.918955,-5,5
8095,17,-73,73,6,6,0,0,0,0,5,CAR,0,38.2,38.5,32,38,32,32,2,3,39,39,32,38,32,32,38,38,32,38,32,32,36.01388621,SHOT,20097,0,8475883,Frederik Andersen,0,0,0,5,VGK,0,1,32,1,0,BLOCK,0,0,HOME,-72,72,-30,30,AWAYZONE,0,1,6,0,D,2025,R,Kaedan Korczak,8481527,38,32,38,38,32,38,32,32,2,3,38,38,32,38,32,32,38,38,32,38,32,32,-20.55604522,20.55604522,0,0,0,17.08800749,0,0,0,0,1,0,0,0,WRIST,1,2.400925747,HOME,VGK,331,0,32,15,36,-73,73,0.0966521,0.0940391,0.441959,0.268603,0.0174183,0.0813285,0.741106,6,-6
8096,8.544003745,-92,92,-8,8,-10,0,0,0,5,CAR,0,30,20,20,36.66666667,36.66666667,30,2,3,51,26,26,51,51,51,13,14,14,13,13,13,27.58622845,MISS,20097,0,8475883,Frederik Andersen,0,0,0,5,VGK,0,1,34,1,0,GIVE,0,0,AWAY,-73,73,-28,28,AWAYZONE,1,1,10,0,C,2025,R,Colton Sissons,8476925,10,10,20,9.5,9.5,27,27,20,2,3,55,10,10,55,55,55,9,9,9,10,10,9,69.44395478,69.44395478,0,0,0,8.544003745,0,0,0,0,1,0,0,0,WRIST,0,0.788177956,HOME,VGK,402,-4,103,35,20,-92,92,0.143,0.01,0.405,0.324,0.05,0.068,0.3,-8,8
8097,21,-88,88,21,21,-7.6,0,0,0,5,CAR,0,53.2,45.5,37.5,58.33333333,31.33333333,33.8,2,3,81,56,40,81,40,40,14,35,35,14,14,14,19.02629759,GOAL,20097,1,8475883,Frederik Andersen,0,0,0,5,VGK,0,1,40,1,0,FAC,0,0,AWAY,-69,69,22,-22,AWAYZONE,0,1,9,0,C,2025,R,Jack Eichel,8478403,72,40,44.4,5.5,5.5,70.33333333,40,26.2,2,3,73,6,6,73,40,40,5,5,5,66,40,5,-87.27368901,87.27368901,0,0,0,21.02379604,0,0,0,0,0,0,0,0,WRIST,1,0.47565744,HOME,VGK,522,-9,40,40,0,-88,88,0.116582,0.0288934,0.456728,0.330541,0.0206668,0.046589,0.650797,21,-21
8098,13,-77,77,-4,4,-12.6,0,0,0,5,CAR,0,35.8,33,33,37.66666667,33,33,2,3,47,33,33,47,33,33,33,33,33,33,33,33,95.50916186,MISS,20097,0,8475883,Frederik Andersen,0,0,0,5,VGK,1,1,44,1,0,GIVE,0,0,HOME,14,-14,25,-25,AWAYZONE,0,1,48,0,C,2025,L,Tomas Hertl,8476881,33,33,20.4,1.5,1.5,33,33,20.4,2,3,33,2,2,33,33,33,1,1,1,33,33,1,18.43494882,18.43494882,0,0,0,12.64911064,0,0,0,1,0,0,0,0,TIP,0,5.026797993,HOME,VGK,555,-32,33,19,7,-77,77,0.108218142,0.064917331,0.422659798,0.331075484,0.024891108,0.048238096,0.581749,-4,4
